data_gen	train	pointwise_xai_flag	pairwise_xai_flag	dataset.name	dataset.all_times	dataset.num_samples	dataset.num_series	dataset.seq_len	dataset.a1	dataset.noise	dataset.split_ratio	training.batch_size	training.epochs	evals.loc@k	pointwise.explainer.name	pointwise.explainer.params.baseline	pointwise.explainer.params.steps	pointwise.evals.baseline	pointwise.evals.k_list	pairwise.batch_size	pairwise.tau_max	pairwise.interaction_method.name	pairwise.interaction_method.params.baseline	pairwise.evals.delta	pairwise.params.num_permutations	sweeps.baseline.dataset.a1	sweeps.baseline.dataset.noise	sweeps.baseline.pairwise.params.num_permutations	sweeps.baseline.pointwise.explainer.name	sweeps.baseline.pointwise.explainer.params.steps	sweeps.noise_sweep.sweep.dataset.noise	sweeps.a1_sweep.dataset.a1	sweeps.transformer_width.when.model.name	sweeps.transformer_width.sweep.model.d_model	sweeps.interaction_method_sweep.sweep.pairwise.interaction_method.name	sweeps.pointwise_xai_sweep.sweep.pointwise.explainer.name	sweeps.sti_num_permutations.when.pairwise.interaction_method.name	sweeps.sti_num_permutations.sweep.pairwise.interaction_method.params.num_permutations	model.name	model.d_model	model.layers	_sweep_name	pointwise.AOPC_deletion	pointwise.AOPC_insertion	pointwise.Sufficiency	pointwise.Comprehensiveness	pointwise.hug_hug_auc_top	pointwise.hug_hug_auc_bottom	pointwise.hug_hug_f1	dataset.a9	dataset.a10	dataset.edge9	dataset.edge10	sweeps.a9_sweep.dataset.a9	pairwise.graph_recovery.lag_sensitive.precision	pairwise.graph_recovery.lag_sensitive.recall	pairwise.graph_recovery.lag_sensitive.f1	pairwise.graph_recovery.lag_sensitive.tp	pairwise.graph_recovery.lag_sensitive.fp	pairwise.graph_recovery.lag_sensitive.fn	pairwise.graph_recovery.lag_sensitive.auroc	pairwise.graph_recovery.lag_sensitive.auprc	pairwise.graph_recovery.lag_agnostic.precision	pairwise.graph_recovery.lag_agnostic.recall	pairwise.graph_recovery.lag_agnostic.f1	pairwise.graph_recovery.lag_agnostic.tp	pairwise.graph_recovery.lag_agnostic.fp	pairwise.graph_recovery.lag_agnostic.fn	pairwise.graph_recovery.lag_agnostic.auroc	pairwise.graph_recovery.lag_agnostic.auprc	pairwise.graph_recovery.threshold_delta	pairwise.lag_locality.mean_lag_error	pairwise.strength_calibration.spearman	metrics1feat0_feat1.pair_id	metrics1feat0_feat1.power_fit.a	metrics1feat0_feat1.power_fit.p	metrics1feat0_feat1.half_range	metrics1feat0_feat1.exp_fit.a	metrics1feat0_feat1.exp_fit.b	metrics1feat0_feat1.loc_at_k	metrics1feat0_feat1.loc50	metrics1feat0_feat1.bandwidth95	metrics1feat0_feat1.spec_centroid	metrics1feat0_feat1.spec_flatness	metrics1feat2_feat2.pair_id	metrics1feat2_feat2.power_fit.a	metrics1feat2_feat2.power_fit.p	metrics1feat2_feat2.half_range	metrics1feat2_feat2.exp_fit.a	metrics1feat2_feat2.exp_fit.b	metrics1feat2_feat2.loc_at_k	metrics1feat2_feat2.loc50	metrics1feat2_feat2.bandwidth95	metrics1feat2_feat2.spec_centroid	metrics1feat2_feat2.spec_flatness	metrics1feat0_feat0.pair_id	metrics1feat0_feat0.power_fit.a	metrics1feat0_feat0.power_fit.p	metrics1feat0_feat0.half_range	metrics1feat0_feat0.exp_fit.a	metrics1feat0_feat0.exp_fit.b	metrics1feat0_feat0.loc_at_k	metrics1feat0_feat0.loc50	metrics1feat0_feat0.bandwidth95	metrics1feat0_feat0.spec_centroid	metrics1feat0_feat0.spec_flatness	metrics1feat2_feat0.pair_id	metrics1feat2_feat0.power_fit.a	metrics1feat2_feat0.power_fit.p	metrics1feat2_feat0.half_range	metrics1feat2_feat0.exp_fit.a	metrics1feat2_feat0.exp_fit.b	metrics1feat2_feat0.loc_at_k	metrics1feat2_feat0.loc50	metrics1feat2_feat0.bandwidth95	metrics1feat2_feat0.spec_centroid	metrics1feat2_feat0.spec_flatness	metrics1feat1_feat2.pair_id	metrics1feat1_feat2.power_fit.a	metrics1feat1_feat2.power_fit.p	metrics1feat1_feat2.half_range	metrics1feat1_feat2.exp_fit.a	metrics1feat1_feat2.exp_fit.b	metrics1feat1_feat2.loc_at_k	metrics1feat1_feat2.loc50	metrics1feat1_feat2.bandwidth95	metrics1feat1_feat2.spec_centroid	metrics1feat1_feat2.spec_flatness	metrics1feat2_feat1.pair_id	metrics1feat2_feat1.power_fit.a	metrics1feat2_feat1.power_fit.p	metrics1feat2_feat1.half_range	metrics1feat2_feat1.exp_fit.a	metrics1feat2_feat1.exp_fit.b	metrics1feat2_feat1.loc_at_k	metrics1feat2_feat1.loc50	metrics1feat2_feat1.bandwidth95	metrics1feat2_feat1.spec_centroid	metrics1feat2_feat1.spec_flatness	metrics1feat1_feat1.pair_id	metrics1feat1_feat1.power_fit.a	metrics1feat1_feat1.power_fit.p	metrics1feat1_feat1.half_range	metrics1feat1_feat1.exp_fit.a	metrics1feat1_feat1.exp_fit.b	metrics1feat1_feat1.loc_at_k	metrics1feat1_feat1.loc50	metrics1feat1_feat1.bandwidth95	metrics1feat1_feat1.spec_centroid	metrics1feat1_feat1.spec_flatness	metrics1feat1_feat0.pair_id	metrics1feat1_feat0.power_fit.a	metrics1feat1_feat0.power_fit.p	metrics1feat1_feat0.half_range	metrics1feat1_feat0.exp_fit.a	metrics1feat1_feat0.exp_fit.b	metrics1feat1_feat0.loc_at_k	metrics1feat1_feat0.loc50	metrics1feat1_feat0.bandwidth95	metrics1feat1_feat0.spec_centroid	metrics1feat1_feat0.spec_flatness	metrics1feat0_feat2.pair_id	metrics1feat0_feat2.power_fit.a	metrics1feat0_feat2.power_fit.p	metrics1feat0_feat2.half_range	metrics1feat0_feat2.exp_fit.a	metrics1feat0_feat2.exp_fit.b	metrics1feat0_feat2.loc_at_k	metrics1feat0_feat2.loc50	metrics1feat0_feat2.bandwidth95	metrics1feat0_feat2.spec_centroid	metrics1feat0_feat2.spec_flatness
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	ig	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	ih	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	8	2	cartesian	0.11425105691887438	0.39170263335108757	0.04541943594813347	0.11425105691887438	0.24019526725451784	-0.25903145186824683	0.20171291787014384						0.0	0.0	0.0	0	38	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	2.5516293305821855e-05	0.03525799022160428	3			0.8736863117918696	3	13	0.26429123139128163	0.9461208593487824	[2, 2]	3.11078751938631e-05	-0.4117163456848359	0	2.7838949668037138e-05	1.9863230787786526	0.8762170239647983	0	13	0.24865939226544176	0.99533136755745	[0, 0]	0.003454039343548117	-0.23531146017621815	0	0.0028442778249325733	2.077684937982244	0.9139202318263567	0	13	0.25946704036804147	0.9905415937845992	[2, 0]	9.184081844463861e-05	-0.7996470679107988	6	0.00014209452477768623	1.2088081606189078	0.48524803038655234	6	13	0.24615460589656973	0.8982479998841395	[1, 2]	3.997733882530479e-06	0.003908051825178389	9	5.713339106154699e-06	2.546772369620593	0.21987116236141305	9	13	0.2847138056821453	0.764871846734303	[2, 1]	1.6463962502625563e-06	-0.405553068473334	2	3.944826997209865e-06	2.675681617629571	0.6032671641432874	2	13	0.3012535977614849	0.7929592626892763	[1, 1]	7.030300823285462e-06	-0.1999525260403286	0	7.001646527302003e-06	0.8537325278135875	0.9776802275209451	0	13	0.24995432320750424	0.999967751330239	[1, 0]	4.365990157216067e-05	-0.36029511589027724	4	4.5751829143754146e-05	1.9971424858975804	0.5622151936751506	4	13	0.2478991776693184	0.960608392862452	[0, 2]	0.0001343345701609683	-0.1822403883680079	8	0.00014228574943910352	0.660100167838978	0.32238800421317404	8	11	0.229786069552124	0.8357271683852415
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	deeplift	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	ih	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	8	2	cartesian	-0.1512410081923008	0.09630881436169147	-0.2002524472773075	-0.1512410081923008	-0.3412674607998824	-0.19466840575268357	-0.47773728836348184						0.0	0.0	0.0	0	38	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	2.5516293305821855e-05	0.03525799022160428	3			0.8736863117918696	3	13	0.26429123139128163	0.9461208593487824	[2, 2]	3.11078751938631e-05	-0.4117163456848359	0	2.7838949668037138e-05	1.9863230787786526	0.8762170239647983	0	13	0.24865939226544176	0.99533136755745	[0, 0]	0.003454039343548117	-0.23531146017621815	0	0.0028442778249325733	2.077684937982244	0.9139202318263567	0	13	0.25946704036804147	0.9905415937845992	[2, 0]	9.184081844463861e-05	-0.7996470679107988	6	0.00014209452477768623	1.2088081606189078	0.48524803038655234	6	13	0.24615460589656973	0.8982479998841395	[1, 2]	3.997733882530479e-06	0.003908051825178389	9	5.713339106154699e-06	2.546772369620593	0.21987116236141305	9	13	0.2847138056821453	0.764871846734303	[2, 1]	1.6463962502625563e-06	-0.405553068473334	2	3.944826997209865e-06	2.675681617629571	0.6032671641432874	2	13	0.3012535977614849	0.7929592626892763	[1, 1]	7.030300823285462e-06	-0.1999525260403286	0	7.001646527302003e-06	0.8537325278135875	0.9776802275209451	0	13	0.24995432320750424	0.999967751330239	[1, 0]	4.365990157216067e-05	-0.36029511589027724	4	4.5751829143754146e-05	1.9971424858975804	0.5622151936751506	4	13	0.2478991776693184	0.960608392862452	[0, 2]	0.0001343345701609683	-0.1822403883680079	8	0.00014228574943910352	0.660100167838978	0.32238800421317404	8	11	0.229786069552124	0.8357271683852415
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	gradshap	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	ih	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	8	2	cartesian	-0.2911529988050461	0.004610475152730942	-0.27083536610007286	-0.2911529988050461	-0.660895126492038	0.012982188680789332	-2.0002143107750867						0.0	0.0	0.0	0	38	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	2.5516293305821855e-05	0.03525799022160428	3			0.8736863117918696	3	13	0.26429123139128163	0.9461208593487824	[2, 2]	3.11078751938631e-05	-0.4117163456848359	0	2.7838949668037138e-05	1.9863230787786526	0.8762170239647983	0	13	0.24865939226544176	0.99533136755745	[0, 0]	0.003454039343548117	-0.23531146017621815	0	0.0028442778249325733	2.077684937982244	0.9139202318263567	0	13	0.25946704036804147	0.9905415937845992	[2, 0]	9.184081844463861e-05	-0.7996470679107988	6	0.00014209452477768623	1.2088081606189078	0.48524803038655234	6	13	0.24615460589656973	0.8982479998841395	[1, 2]	3.997733882530479e-06	0.003908051825178389	9	5.713339106154699e-06	2.546772369620593	0.21987116236141305	9	13	0.2847138056821453	0.764871846734303	[2, 1]	1.6463962502625563e-06	-0.405553068473334	2	3.944826997209865e-06	2.675681617629571	0.6032671641432874	2	13	0.3012535977614849	0.7929592626892763	[1, 1]	7.030300823285462e-06	-0.1999525260403286	0	7.001646527302003e-06	0.8537325278135875	0.9776802275209451	0	13	0.24995432320750424	0.999967751330239	[1, 0]	4.365990157216067e-05	-0.36029511589027724	4	4.5751829143754146e-05	1.9971424858975804	0.5622151936751506	4	13	0.2478991776693184	0.960608392862452	[0, 2]	0.0001343345701609683	-0.1822403883680079	8	0.00014228574943910352	0.660100167838978	0.32238800421317404	8	11	0.229786069552124	0.8357271683852415
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	ig	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	sti	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	8	2	cartesian	0.11425105691887438	0.39170263335108757	0.04541943594813347	0.11425105691887438	0.24019526725451784	-0.25903145186824683	0.20171291787014384						0.0	0.0	0.0	0	34	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	2.5753244600761473e-06	-8.212500519315518e-10	3	2.5753244671437547e-06	1.6393412387694341e-12	0.6095595571390896	3	12	0.21439221771331968	0.9056090491380885	[2, 2]	5.676851813574859e-07	-3.5104697228143536e-10	5	5.676851825595773e-07	6.148672502724597e-12	0.6065020100736299	5	13	0.2712761751869813	0.8011074882861773	[0, 0]	0.0002269824203859744	-1.1355500456351123e-09	4	0.00022698242109239113	-3.021633140880946e-11	0.9097694610874127	4	12	0.2788257724121766	0.8235182358776191	[2, 0]	1.8019280477758804e-05	-7.028778041473086e-10	5	1.8019280515268916e-05	1.9625712918534825e-11	0.6826509906410081	5	12	0.23763500414710445	0.9026873515645392	[1, 2]	4.7246460480247775e-07	-8.048873283970338e-10	0	4.724646056972997e-07	-7.26858282179793e-12	0.6688998193206637	0	12	0.24270092694891773	0.8761411572329009	[2, 1]	3.594641429350283e-07	-5.380898076748426e-10	5	3.5946414385125505e-07	2.7519866897647097e-11	0.5102260072159607	5	12	0.24699188514774537	0.9222032343100066	[1, 1]	9.061747378973664e-08	-7.106031803525539e-10	7	9.061747401726099e-08	1.957936406123296e-11	0.3122311936657057	7	12	0.2649866651576339	0.8863381717886174	[1, 0]	5.096671927252045e-06	-6.462733005742014e-10	11	5.0966719343898265e-06	1.4038979646039197e-11	0.17513150739308844	11	13	0.28326841916056333	0.8561694971774245	[0, 2]	2.0426193408855253e-05	-8.120221086915117e-10	3	2.042619347906237e-05	2.1090446711714206e-11	0.6639301939648988	3	13	0.2568408817928639	0.8497979752337406
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	deeplift	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	sti	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	8	2	cartesian	-0.1512410081923008	0.09630881436169147	-0.2002524472773075	-0.1512410081923008	-0.3412674607998824	-0.19466840575268357	-0.47773728836348184						0.0	0.0	0.0	0	34	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	2.5753244600761473e-06	-8.212500519315518e-10	3	2.5753244671437547e-06	1.6393412387694341e-12	0.6095595571390896	3	12	0.21439221771331968	0.9056090491380885	[2, 2]	5.676851813574859e-07	-3.5104697228143536e-10	5	5.676851825595773e-07	6.148672502724597e-12	0.6065020100736299	5	13	0.2712761751869813	0.8011074882861773	[0, 0]	0.0002269824203859744	-1.1355500456351123e-09	4	0.00022698242109239113	-3.021633140880946e-11	0.9097694610874127	4	12	0.2788257724121766	0.8235182358776191	[2, 0]	1.8019280477758804e-05	-7.028778041473086e-10	5	1.8019280515268916e-05	1.9625712918534825e-11	0.6826509906410081	5	12	0.23763500414710445	0.9026873515645392	[1, 2]	4.7246460480247775e-07	-8.048873283970338e-10	0	4.724646056972997e-07	-7.26858282179793e-12	0.6688998193206637	0	12	0.24270092694891773	0.8761411572329009	[2, 1]	3.594641429350283e-07	-5.380898076748426e-10	5	3.5946414385125505e-07	2.7519866897647097e-11	0.5102260072159607	5	12	0.24699188514774537	0.9222032343100066	[1, 1]	9.061747378973664e-08	-7.106031803525539e-10	7	9.061747401726099e-08	1.957936406123296e-11	0.3122311936657057	7	12	0.2649866651576339	0.8863381717886174	[1, 0]	5.096671927252045e-06	-6.462733005742014e-10	11	5.0966719343898265e-06	1.4038979646039197e-11	0.17513150739308844	11	13	0.28326841916056333	0.8561694971774245	[0, 2]	2.0426193408855253e-05	-8.120221086915117e-10	3	2.042619347906237e-05	2.1090446711714206e-11	0.6639301939648988	3	13	0.2568408817928639	0.8497979752337406
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	gradshap	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	sti	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	8	2	cartesian	-0.2911529988050461	0.004610475152730942	-0.27083536610007286	-0.2911529988050461	-0.660895126492038	0.012982188680789332	-2.0002143107750867						0.0	0.0	0.0	0	34	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	2.5753244600761473e-06	-8.212500519315518e-10	3	2.5753244671437547e-06	1.6393412387694341e-12	0.6095595571390896	3	12	0.21439221771331968	0.9056090491380885	[2, 2]	5.676851813574859e-07	-3.5104697228143536e-10	5	5.676851825595773e-07	6.148672502724597e-12	0.6065020100736299	5	13	0.2712761751869813	0.8011074882861773	[0, 0]	0.0002269824203859744	-1.1355500456351123e-09	4	0.00022698242109239113	-3.021633140880946e-11	0.9097694610874127	4	12	0.2788257724121766	0.8235182358776191	[2, 0]	1.8019280477758804e-05	-7.028778041473086e-10	5	1.8019280515268916e-05	1.9625712918534825e-11	0.6826509906410081	5	12	0.23763500414710445	0.9026873515645392	[1, 2]	4.7246460480247775e-07	-8.048873283970338e-10	0	4.724646056972997e-07	-7.26858282179793e-12	0.6688998193206637	0	12	0.24270092694891773	0.8761411572329009	[2, 1]	3.594641429350283e-07	-5.380898076748426e-10	5	3.5946414385125505e-07	2.7519866897647097e-11	0.5102260072159607	5	12	0.24699188514774537	0.9222032343100066	[1, 1]	9.061747378973664e-08	-7.106031803525539e-10	7	9.061747401726099e-08	1.957936406123296e-11	0.3122311936657057	7	12	0.2649866651576339	0.8863381717886174	[1, 0]	5.096671927252045e-06	-6.462733005742014e-10	11	5.0966719343898265e-06	1.4038979646039197e-11	0.17513150739308844	11	13	0.28326841916056333	0.8561694971774245	[0, 2]	2.0426193408855253e-05	-8.120221086915117e-10	3	2.042619347906237e-05	2.1090446711714206e-11	0.6639301939648988	3	13	0.2568408817928639	0.8497979752337406
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	ig	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	ih	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	16	2	cartesian	1.4824984800070524	2.263333370909095	1.530565107241273	1.4824984800070524	0.5283172808343539	-0.05188322711551782	0.3516820071305869						0.0	0.0	0.0	0	70	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	0.000133565159729422	0.022723550265387398	3	0.00016350810998261113	1.425068775869402	0.6162034474678407	3	13	0.22869903563826058	0.83205317374075	[2, 2]	1.3873191230474485e-05	-0.021135831065366	0	1.3054661634519127e-05	2.4382171939606403	0.9837390785626217	0	13	0.2545476222814873	0.9992072541358294	[0, 0]	0.003992422799121074	0.14996977852649812	6	0.0034808553568409844	1.022837493728388	0.3896914530475811	6	13	0.26839495394765156	0.9739336044742524	[2, 0]	0.00012651465882030887	-0.10216673650344614	4	0.0001419171394272694	1.7932263034311657	0.6688460882840068	4	13	0.2679676470964427	0.8653952973542187	[1, 2]	1.0387473348910807e-05	1.0284860552671615	5	1.0103963270186875e-05	1.2873060882572251	0.6447846934564962	5	13	0.26839420155736327	0.9538112647974701	[2, 1]	5.585503297444451e-06	-0.030989729543968895	14	4.702050558577732e-06	0.861358433625242	0.3327441784807593	14	13	0.24529728448832877	0.9431845409186046	[1, 1]	1.1170526213287948e-05	0.05519334016116333	0	1.3353456898094057e-05	1.3870410066037107	0.7342592735333527	0	13	0.22124655063397136	0.9770052361817474	[1, 0]	0.0002489545302691008	0.046388659724747275	6	0.00026440119104047683	3.9645528016659415	0.4988020398740459	6	12	0.23883336616660333	0.8936011805303775	[0, 2]	0.00010898801786183042	0.08694080965117548	5	8.907316773321446e-05	1.3912658067099732	0.5057736622569742	5	13	0.2501855010924081	0.978749884499176
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	deeplift	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	ih	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	16	2	cartesian	-0.5276882946491241	1.4821176622062922	-0.5138095021247864	-0.5276882946491241	-0.18795883452727988	0.11305693945354682	-0.2385014965238409						0.0	0.0	0.0	0	70	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	0.000133565159729422	0.022723550265387398	3	0.00016350810998261113	1.425068775869402	0.6162034474678407	3	13	0.22869903563826058	0.83205317374075	[2, 2]	1.3873191230474485e-05	-0.021135831065366	0	1.3054661634519127e-05	2.4382171939606403	0.9837390785626217	0	13	0.2545476222814873	0.9992072541358294	[0, 0]	0.003992422799121074	0.14996977852649812	6	0.0034808553568409844	1.022837493728388	0.3896914530475811	6	13	0.26839495394765156	0.9739336044742524	[2, 0]	0.00012651465882030887	-0.10216673650344614	4	0.0001419171394272694	1.7932263034311657	0.6688460882840068	4	13	0.2679676470964427	0.8653952973542187	[1, 2]	1.0387473348910807e-05	1.0284860552671615	5	1.0103963270186875e-05	1.2873060882572251	0.6447846934564962	5	13	0.26839420155736327	0.9538112647974701	[2, 1]	5.585503297444451e-06	-0.030989729543968895	14	4.702050558577732e-06	0.861358433625242	0.3327441784807593	14	13	0.24529728448832877	0.9431845409186046	[1, 1]	1.1170526213287948e-05	0.05519334016116333	0	1.3353456898094057e-05	1.3870410066037107	0.7342592735333527	0	13	0.22124655063397136	0.9770052361817474	[1, 0]	0.0002489545302691008	0.046388659724747275	6	0.00026440119104047683	3.9645528016659415	0.4988020398740459	6	12	0.23883336616660333	0.8936011805303775	[0, 2]	0.00010898801786183042	0.08694080965117548	5	8.907316773321446e-05	1.3912658067099732	0.5057736622569742	5	13	0.2501855010924081	0.978749884499176
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	gradshap	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	ih	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	16	2	cartesian	0.0903649553656578	1.8462854977697134	0.36211492493748665	0.0903649553656578	0.011480198667621545	0.04343580078484156	0.011344053092328043						0.0	0.0	0.0	0	70	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	0.000133565159729422	0.022723550265387398	3	0.00016350810998261113	1.425068775869402	0.6162034474678407	3	13	0.22869903563826058	0.83205317374075	[2, 2]	1.3873191230474485e-05	-0.021135831065366	0	1.3054661634519127e-05	2.4382171939606403	0.9837390785626217	0	13	0.2545476222814873	0.9992072541358294	[0, 0]	0.003992422799121074	0.14996977852649812	6	0.0034808553568409844	1.022837493728388	0.3896914530475811	6	13	0.26839495394765156	0.9739336044742524	[2, 0]	0.00012651465882030887	-0.10216673650344614	4	0.0001419171394272694	1.7932263034311657	0.6688460882840068	4	13	0.2679676470964427	0.8653952973542187	[1, 2]	1.0387473348910807e-05	1.0284860552671615	5	1.0103963270186875e-05	1.2873060882572251	0.6447846934564962	5	13	0.26839420155736327	0.9538112647974701	[2, 1]	5.585503297444451e-06	-0.030989729543968895	14	4.702050558577732e-06	0.861358433625242	0.3327441784807593	14	13	0.24529728448832877	0.9431845409186046	[1, 1]	1.1170526213287948e-05	0.05519334016116333	0	1.3353456898094057e-05	1.3870410066037107	0.7342592735333527	0	13	0.22124655063397136	0.9770052361817474	[1, 0]	0.0002489545302691008	0.046388659724747275	6	0.00026440119104047683	3.9645528016659415	0.4988020398740459	6	12	0.23883336616660333	0.8936011805303775	[0, 2]	0.00010898801786183042	0.08694080965117548	5	8.907316773321446e-05	1.3912658067099732	0.5057736622569742	5	13	0.2501855010924081	0.978749884499176
True	True	True	True	var_local	False	400	3	50	0.05	0.05	0.8	32	200	5	ig	zero	50	zero	[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8]	32	25	sti	zero	1e-5	20	[0.8]	[0.1]	[20]	['ig']	[50]	[0.05, 0.1, 0.2, 0.4]	[0.05, 0.1, 0.2, 0.4, 0.8]	transformer	[8, 16, 32]	['ih', 'sti']	['ig', 'deeplift', 'gradshap']	sti	[25]	transformer	16	2	cartesian	1.4824984800070524	2.263333370909095	1.530565107241273	1.4824984800070524	0.5283172808343539	-0.05188322711551782	0.3516820071305869						0.0	0.0	0.0	0	63	0			0.0	0.0	0.0	0	6	0			1e-05			[0, 1]	9.10644269221197e-06	-5.83406384646383e-10	9	9.10644270736844e-06	1.6435560729583766e-11	0.30570935262542587	9	12	0.22571523509870958	0.9225620597789811	[2, 2]	5.756623091720642e-07	-5.607680136054266e-10	8	5.756623101185275e-07	2.3991795325450184e-11	0.38374854047633444	8	12	0.25111834142999706	0.7515389279070374	[0, 0]	0.00019050599402804344	-6.697272476660301e-10	10	0.00019050599446032002	5.254528367850132e-11	0.3098278381165802	10	13	0.25585469388600035	0.9342111470046999	[2, 0]	7.5477931750006415e-06	-8.603740031769183e-10	14	7.547793194671288e-06	-1.3543876975966537e-11	0.0	14	12	0.19531096501167472	0.8328421612400706	[1, 2]	4.1330496499977293e-07	-8.808984403229936e-10	23	4.133049658226948e-07	-7.429083145943391e-12	0.13055089021881877	23	13	0.2547655708093672	0.987783240656536	[2, 1]	6.063594667856675e-07	-7.383838311282088e-10	6	6.063594677759791e-07	1.9485055283737307e-13	0.48290745351898984	6	13	0.265199708599714	0.972960498552291	[1, 1]	4.4917632923704294e-07	-7.458942849222384e-10	8	4.491763304000059e-07	-4.538327929386439e-12	0.37378427468234904	8	13	0.2422699607367579	0.9065050129016118	[1, 0]	1.3321573742242248e-05	-5.215230558471516e-10	13	1.332157376845526e-05	1.7089072869218587e-11	0.3768031062189697	13	13	0.23032491548524778	0.933127518795867	[0, 2]	9.094706593185195e-06	-9.434610625345268e-10	6	9.094706615876595e-06	-1.1540861021211744e-11	0.35710450453966425	6	12	0.24143289830489761	0.9035990281923626
